ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,SEGMENT,COUNTRY,CITY,STATE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PROFIT,NET_SALES,PROFIT_SCALED,NET_SALES_SCALED
2022-10-28,2022-10-30,SECOND CLASS,JM-15250,CONSUMER,USA,FAYETTEVILLE,NC,SOUTH,OFF-PA-10000300,OFFICE SUPPLIES,PAPER,XEROX 1936,16.1838,115.0848,-0.06853255488899669,-0.25417455096704433
2022-10-28,2022-11-01,SECOND CLASS,KH-16510,CONSUMER,USA,HOUSTON,TX,CENTRAL,TEC-AC-10002167,TECHNOLOGY,ACCESSORIES,IMATION 8GB MICRO TRAVELDRIVE USB 2.0 FLASH DRIVE,-2.7,38.400000000000006,-0.15129194289149475,-0.2761383644025437
2022-10-28,2022-11-02,SECOND CLASS,LO-17170,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-EN-10004386,OFFICE SUPPLIES,ENVELOPES,"RECYCLED INTEROFFICE ENVELOPES WITH STRING AND BUTTON CLOSURE, 10 X 13",23.99,95.96,-0.03432141440746754,-0.2596522145873607
2022-10-28,2022-11-01,STANDARD CLASS,SA-20830,CONSUMER,USA,EVERETT,MA,EAST,OFF-LA-10002475,OFFICE SUPPLIES,LABELS,AVERY 519,10.3071,65.78999999999999,-0.09428754569986528,-0.2682934088181472
2022-10-29,2022-10-31,SECOND CLASS,GB-14530,CORPORATE,USA,AUBURN,NY,EAST,OFF-PA-10002250,OFFICE SUPPLIES,PAPER,THINGS TO DO TODAY PAD,22.5408,375.68,-0.040672620472624973,-0.17953571308800384
2022-10-30,2022-11-01,FIRST CLASS,RD-19810,HOME OFFICE,USA,RICHMOND,KY,SOUTH,OFF-ST-10004963,OFFICE SUPPLIES,STORAGE,ELDON GOBAL FILE KEEPERS,4.2392,741.86,-0.1208804819976633,-0.0746556168523592
2022-10-30,2022-11-06,STANDARD CLASS,MM-18055,CONSUMER,USA,SEATTLE,WA,WEST,OFF-BI-10002072,OFFICE SUPPLIES,BINDERS,CARDINAL SLANT-D RING BINDERS,5.214,22.2464,-0.11660836243354827,-0.28076502648827234
2022-10-30,2022-11-05,STANDARD CLASS,JK-15205,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-LA-10003077,OFFICE SUPPLIES,LABELS,AVERY 500,20.6142,263.15999999999997,-0.04911606071905911,-0.21176332909224965
2022-10-31,2022-11-05,STANDARD CLASS,CY-12745,CORPORATE,USA,CHICAGO,IL,CENTRAL,OFF-EN-10001137,OFFICE SUPPLIES,ENVELOPES,"#10 GUMMED FLAP WHITE ENVELOPES, 100/BOX",3.2214,23.788800000000005,-0.12534105164513587,-0.2803232572479155
2022-11-01,2022-11-04,SECOND CLASS,SF-20065,CONSUMER,USA,EVERETT,MA,EAST,OFF-PA-10001033,OFFICE SUPPLIES,PAPER,XEROX 1893,20.0851,40.99,-0.05143487325637266,-0.27539654494421634
2022-11-01,2022-11-03,SECOND CLASS,SF-20200,CONSUMER,USA,BELLINGHAM,WA,WEST,OFF-BI-10001308,OFFICE SUPPLIES,BINDERS,GBC STANDARD PLASTIC BINDING SYSTEMS' COMBS,7.85,100.48000000000002,-0.1050559340677223,-0.2583576107450288
2022-11-02,2022-11-05,FIRST CLASS,GG-14650,CORPORATE,USA,BLOOMINGTON,IL,CENTRAL,OFF-AR-10001958,OFFICE SUPPLIES,ART,STANLEY BOSTITCH CONTEMPORARY ELECTRIC PENCIL SHARPENERS,5.4336,173.8752,-0.11564595224040132,-0.23733599394663893
2022-11-02,2022-11-06,STANDARD CLASS,KM-16225,CORPORATE,USA,OVERLAND PARK,KS,CENTRAL,OFF-FA-10003495,OFFICE SUPPLIES,FASTENERS,STAPLES,9.12,54.72,-0.09949008276855725,-0.2714640425647434
2022-11-02,2022-11-07,STANDARD CLASS,CS-12505,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-AP-10003040,OFFICE SUPPLIES,APPLIANCES,FELLOWES 8 OUTLET SUPERIOR WORKSTATION SURGE PROTECTOR W/O PHONE/FAX/MODEM PROTECTION,43.706,840.5,0.05208514009201097,-0.04640346574447788
2022-11-02,2022-11-06,STANDARD CLASS,KH-16630,CORPORATE,USA,SEATTLE,WA,WEST,OFF-PA-10000791,OFFICE SUPPLIES,PAPER,"WIREBOUND MESSAGE BOOKS, FOUR 2 3/4 X 5 FORMS PER PAGE, 200 SETS PER BOOK",10.7325,119.25,-0.09242320464264892,-0.25298156779799985
2022-11-02,2022-11-05,FIRST CLASS,NP-18670,CONSUMER,USA,SAINT LOUIS,MO,CENTRAL,OFF-AP-10001962,OFFICE SUPPLIES,APPLIANCES,BLACK & DECKER FILTER FOR DOUBLE ACTION DUSTBUSTER CORDLESS VAC BLDV7210,20.975,839.0,-0.04753483304288686,-0.04683309091339335
2022-11-02,2022-11-07,STANDARD CLASS,JB-16000,CONSUMER,USA,SALT LAKE CITY,UT,WEST,OFF-PA-10001800,OFFICE SUPPLIES,PAPER,XEROX 220,9.3312,58.32000000000001,-0.0985644860800662,-0.27043294215934627
2022-11-02,2022-11-04,SECOND CLASS,NL-18310,HOME OFFICE,USA,DANVILLE,CA,WEST,OFF-EN-10001335,OFFICE SUPPLIES,ENVELOPES,"WHITE BUSINESS ENVELOPES WITH CONTEMPORARY SEAM, RECYCLED WHITE BUSINESS ENVELOPES",38.29,536.06,0.02834919470911506,-0.13360019002756174
2022-11-03,2022-11-07,STANDARD CLASS,JO-15145,CORPORATE,USA,SEATTLE,WA,WEST,OFF-BI-10002393,OFFICE SUPPLIES,BINDERS,BINDER POSTS,5.9696,58.7776,-0.113296900038549,-0.2703018778411491
2022-11-03,2022-11-07,STANDARD CLASS,JC-16105,CORPORATE,USA,ATLANTA,GA,SOUTH,OFF-LA-10004484,OFFICE SUPPLIES,LABELS,AVERY 476,5.6994,37.17,-0.11448106777164693,-0.2764906570410544
2022-11-03,2022-11-05,SECOND CLASS,EJ-14155,CONSUMER,USA,SEATTLE,WA,WEST,TEC-AC-10002345,TECHNOLOGY,ACCESSORIES,HP STANDARD 104 KEY PS/2 KEYBOARD,10.875,130.5,-0.09179868983152213,-0.24975937903113382
2022-11-03,2022-11-06,SECOND CLASS,JM-16195,CONSUMER,USA,WILMINGTON,NC,SOUTH,OFF-PA-10003673,OFFICE SUPPLIES,PAPER,STRATHMORE PHOTO MOUNT CARDS,5.2884,39.0528,-0.11628229996373893,-0.2759513915290317
2022-11-03,2022-11-07,STANDARD CLASS,DK-13090,CONSUMER,USA,ORLANDO,FL,SOUTH,OFF-AR-10004010,OFFICE SUPPLIES,ART,HUNT BOSTON VACUUM MOUNT KS PENCIL SHARPENER,4.1988,89.57440000000001,-0.12105753742481783,-0.2614811575731118
2022-11-03,2022-11-08,STANDARD CLASS,DL-13330,CONSUMER,USA,LAS CRUCES,NM,WEST,FUR-FU-10000629,FURNITURE,FURNISHINGS,9-3/4 DIAMETER ROUND WALL CLOCK,17.3754,124.10999999999999,-0.06331029629995336,-0.2515895822507137
2022-11-03,2022-11-05,SECOND CLASS,PJ-18835,CORPORATE,USA,RICHMOND,KY,SOUTH,OFF-PA-10001215,OFFICE SUPPLIES,PAPER,XEROX 1963,11.88,132.0,-0.08739421695304901,-0.24932975386221837
2022-11-03,2022-11-08,STANDARD CLASS,PG-18895,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-PA-10003022,OFFICE SUPPLIES,PAPER,XEROX 1992,17.5812,215.28000000000003,-0.062408365435883933,-0.22547696448403143
2022-11-03,2022-11-08,STANDARD CLASS,PB-19105,CONSUMER,USA,PHILADELPHIA,PA,EAST,TEC-AC-10001553,TECHNOLOGY,ACCESSORIES,"MEMOREX 25GB 6X BRANDED BLU-RAY RECORDABLE DISC, 15/PACK",0.5097,97.86240000000001,-0.13722523980887272,-0.2591073353064642
2022-11-03,2022-11-08,STANDARD CLASS,BF-11275,CORPORATE,USA,MIAMI,FL,SOUTH,TEC-PH-10002549,TECHNOLOGY,PHONES,POLYCOM SOUNDPOINT IP 450 VOIP PHONE,27.1032,578.2016,-0.020677628372380467,-0.12153012868198296
2022-11-04,2022-11-11,STANDARD CLASS,SZ-20035,HOME OFFICE,USA,GRAND PRAIRIE,TX,CENTRAL,OFF-LA-10003923,OFFICE SUPPLIES,LABELS,ALPHABETICAL LABELS FOR TOP TAB FILING,8.88,37.888,-0.10054189718729711,-0.2762850097935335
2022-11-05,2022-11-07,FIRST CLASS,AB-10060,HOME OFFICE,USA,GREENWOOD,IN,CENTRAL,OFF-PA-10003673,OFFICE SUPPLIES,PAPER,STRATHMORE PHOTO MOUNT CARDS,31.188,678.0,-0.00277574696542827,-0.09294619237698716
2022-11-05,2022-11-09,STANDARD CLASS,AA-10645,CONSUMER,USA,SAN DIEGO,CA,WEST,OFF-PA-10003172,OFFICE SUPPLIES,PAPER,XEROX 1996,6.2208,25.92,-0.11219600094693462,-0.27971284580792044
2022-11-05,2022-11-06,FIRST CLASS,RA-19885,CORPORATE,USA,FARMINGTON,NM,WEST,TEC-AC-10003911,TECHNOLOGY,ACCESSORIES,NETGEAR AC1750 DUAL BAND GIGABIT SMART WIFI ROUTER,54.3966,159.99,0.09893733686276186,-0.24131294821025567
2022-11-06,2022-11-09,SECOND CLASS,JF-15565,CONSUMER,USA,FAYETTEVILLE,NC,SOUTH,OFF-PA-10001800,OFFICE SUPPLIES,PAPER,XEROX 220,10.8864,149.2992,-0.09174872864663199,-0.24437497271415
2022-11-06,2022-11-10,SECOND CLASS,CC-12430,HOME OFFICE,USA,MINNEAPOLIS,MN,CENTRAL,OFF-PA-10003127,OFFICE SUPPLIES,PAPER,EASY-STAPLE PAPER,12.1348,26.38,-0.08627754064515353,-0.27958109408945303
2022-11-06,2022-11-11,STANDARD CLASS,ZC-21910,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-EN-10001219,OFFICE SUPPLIES,ENVELOPES,"#10- 4 1/8"" X 9 1/2"" SECURITY-TINT ENVELOPES",7.4872,30.56,-0.10664592686405071,-0.27838387195207526
2022-11-06,2022-11-13,STANDARD CLASS,VM-21685,HOME OFFICE,USA,WESTFIELD,NJ,EAST,OFF-ST-10001414,OFFICE SUPPLIES,STORAGE,DECOFLEX HANGING PERSONAL FOLDER FILE,12.0276,138.78,-0.086747351085524,-0.24738784809872044
2022-11-06,2022-11-12,STANDARD CLASS,HG-14845,CONSUMER,USA,DALLAS,TX,CENTRAL,OFF-ST-10000615,OFFICE SUPPLIES,STORAGE,"SIMPLIFILE PERSONAL FILE, BLACK GRANITE, 15W X 6-15/16D X 11-1/4H",1.816,29.056,-0.1315003015788733,-0.2788146427881078
2022-11-07,2022-11-11,STANDARD CLASS,PK-19075,CONSUMER,USA,NEWARK,DE,EAST,OFF-AP-10000696,OFFICE SUPPLIES,APPLIANCES,HOLMES ODOR GRABBER,33.3102,706.5799999999999,0.006524922032278846,-0.08476040082525109
2022-11-07,2022-11-12,STANDARD CLASS,TS-21505,CONSUMER,USA,SAN FRANCISCO,CA,WEST,OFF-BI-10002982,OFFICE SUPPLIES,BINDERS,AVERY SELF-ADHESIVE PHOTO POCKETS FOR POLAROID PHOTOS,7.6272,69.73440000000001,-0.10603236845311913,-0.2671636664739671
2022-11-07,2022-11-07,SAME DAY,EC-14050,CONSUMER,USA,OKLAHOMA CITY,OK,CENTRAL,OFF-BI-10000756,OFFICE SUPPLIES,BINDERS,STOREX DURATECH RECYCLED PLASTIC FROSTED BINDERS,19.08,343.43999999999994,-0.05583978439085359,-0.18876979005189368
2022-11-07,2022-11-12,SECOND CLASS,DB-13270,HOME OFFICE,USA,BRENTWOOD,CA,WEST,TEC-AC-10003289,TECHNOLOGY,ACCESSORIES,ANKER ULTRA-SLIM MINI BLUETOOTH 3.0 WIRELESS KEYBOARD,13.7931,179.91,-0.07900994126766901,-0.23560752596705825
2022-11-07,2022-11-11,STANDARD CLASS,FP-14320,CONSUMER,USA,NEW YORK CITY,NY,EAST,TEC-AC-10002370,TECHNOLOGY,ACCESSORIES,MAXELL CD-R DISCS,2.5216,31.52,-0.12840796718777814,-0.27810891184396935
2022-11-07,2022-11-09,SECOND CLASS,KN-16390,CORPORATE,USA,CLINTON,MD,EAST,FUR-CH-10000422,FURNITURE,CHAIRS,GLOBAL HIGHBACK LEATHER TILTER IN BURGUNDY,43.6752,818.9100000000001,0.051950157241605996,-0.052587204009067856
2022-11-08,2022-11-13,SECOND CLASS,SR-20425,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,OFF-AR-10002818,OFFICE SUPPLIES,ART,PANASONIC KP-310 HEAVY-DUTY ELECTRIC PENCIL SHARPENER,32.97,549.5,0.0050339750937150995,-0.1297507485140791
2022-11-09,2022-11-14,STANDARD CLASS,JE-15745,CONSUMER,USA,OCEANSIDE,CA,WEST,FUR-FU-10000023,FURNITURE,FURNISHINGS,ELDON WAVE DESK ACCESSORIES,20.7328,376.96,-0.04859628909379849,-0.17916909961052932
2022-11-09,2022-11-11,FIRST CLASS,JB-15400,CORPORATE,USA,SUNNYVALE,CA,WEST,FUR-CH-10003061,FURNITURE,CHAIRS,"GLOBAL LEATHER TASK CHAIR, BLACK",-2.6997,518.3424,-0.15129062812347133,-0.13867480795607956
2022-11-09,2022-11-13,STANDARD CLASS,PM-19135,HOME OFFICE,USA,JACKSONVILLE,FL,SOUTH,TEC-AC-10002567,TECHNOLOGY,ACCESSORIES,LOGITECH G602 WIRELESS GAMING MOUSE,38.3952,460.74240000000003,0.028810240029329373,-0.15517241444243363
2022-11-09,2022-11-14,STANDARD CLASS,MC-17590,CORPORATE,USA,COACHELLA,CA,WEST,TEC-AC-10004171,TECHNOLOGY,ACCESSORIES,RAZER KRAKEN 7.1 SURROUND SOUND OVER EAR USB GAMING HEADSET,43.9956,99.99,0.05335432949062372,-0.2584979549668745
2022-11-09,2022-11-11,SECOND CLASS,PN-18775,HOME OFFICE,USA,NEW YORK CITY,NY,EAST,FUR-FU-10000629,FURNITURE,FURNISHINGS,9-3/4 DIAMETER ROUND WALL CLOCK,40.5426,675.71,0.03822134954100415,-0.09360208680153144
2022-11-09,2022-11-13,STANDARD CLASS,JE-15610,CORPORATE,USA,SAN DIEGO,CA,WEST,FUR-CH-10004675,FURNITURE,CHAIRS,"LIFETIME ADVANTAGE FOLDING CHAIRS, 4/CARTON",52.3392,1256.1408000000001,0.0899206577581145,0.07264303352762963
2022-11-10,2022-11-12,SECOND CLASS,NC-18535,CORPORATE,USA,SEATTLE,WA,WEST,OFF-BI-10000088,OFFICE SUPPLIES,BINDERS,GBC IMPRINTABLE COVERS,9.5526,63.2448,-0.09759418727877868,-0.269022396804763
2022-11-10,2022-11-16,STANDARD CLASS,GH-14425,CONSUMER,USA,MODESTO,CA,WEST,TEC-AC-10001772,TECHNOLOGY,ACCESSORIES,MEMOREX MINI TRAVEL DRIVE 16 GB USB 2.0 FLASH DRIVE,43.5981,782.5300000000001,0.051612261859585847,-0.0630070464391644
2022-11-10,2022-11-10,SAME DAY,TB-21190,HOME OFFICE,USA,RIVERSIDE,CA,WEST,OFF-AR-10002221,OFFICE SUPPLIES,ART,12 COLORED SHORT PENCILS,2.106,23.4,-0.13022935915622932,-0.2804346160916984
2022-11-11,2022-11-14,SECOND CLASS,JL-15505,CONSUMER,USA,ABERDEEN,SD,CENTRAL,OFF-SU-10004661,OFFICE SUPPLIES,SUPPLIES,ACME TITANIUM BONDED SCISSORS,6.63,76.5,-0.11040265736298319,-0.2652258851120908
2022-11-11,2022-11-14,FIRST CLASS,MH-18025,CONSUMER,USA,KNOXVILLE,TN,SOUTH,FUR-FU-10004090,FURNITURE,FURNISHINGS,"EXECUTIVE IMPRESSIONS 14"" CONTRACT WALL CLOCK",14.4495,355.68000000000006,-0.07613322883241552,-0.1852640486735434
2022-11-11,2022-11-16,STANDARD CLASS,GA-14725,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-BI-10000977,OFFICE SUPPLIES,BINDERS,IBICO PLASTIC SPIRAL BINDING COMBS,39.52,486.40000000000003,0.033739743605156795,-0.14782364728645658
2022-11-11,2022-11-13,FIRST CLASS,TD-20995,CONSUMER,USA,GARLAND,TX,CENTRAL,OFF-LA-10001045,OFFICE SUPPLIES,LABELS,PERMANENT SELF-ADHESIVE FILE FOLDER LABELS FOR TYPEWRITERS BY UNIVERSAL,3.393,41.76,-0.12458900433573687,-0.2751760040241731
2022-11-11,2022-11-17,STANDARD CLASS,MT-17815,CONSUMER,USA,NEW YORK CITY,NY,EAST,OFF-ST-10003324,OFFICE SUPPLIES,STORAGE,BELKIN OMNIVIEW SE RACKMOUNT KIT,0.0,35.48,-0.13945903068067148,-0.2769747013980325
2022-11-11,2022-11-13,FIRST CLASS,PG-18820,CONSUMER,USA,DALLAS,TX,CENTRAL,TEC-PH-10004531,TECHNOLOGY,PHONES,OTTERBOX COMMUTER SERIES CASE - IPHONE 5 & 5S,12.3144,56.294399999999996,-0.08549043285512989,-0.2710131079874497
2022-11-11,2022-11-16,STANDARD CLASS,WB-21850,CONSUMER,USA,URBANDALE,IA,CENTRAL,OFF-FA-10004854,OFFICE SUPPLIES,FASTENERS,"VINYL COATED WIRE PAPER CLIPS IN ORGANIZER BOX, 800/BOX",21.5824,183.68,-0.04487286605145944,-0.23452773470918403
2022-11-11,2022-11-18,STANDARD CLASS,EP-13915,CONSUMER,USA,DETROIT,MI,CENTRAL,OFF-AR-10004260,OFFICE SUPPLIES,ART,BOSTON 1799 POWERHOUSE ELECTRIC PENCIL SHARPENER,50.9208,1273.02,0.08370443454336202,0.0774775196284016
2022-11-11,2022-11-17,STANDARD CLASS,CG-12040,HOME OFFICE,USA,MILWAUKEE,WI,CENTRAL,OFF-BI-10002949,OFFICE SUPPLIES,BINDERS,PRESTIGE ROUND RING BINDERS,8.5728,54.72,-0.10188821964328411,-0.2714640425647434
2022-11-11,2022-11-15,SECOND CLASS,TB-21190,HOME OFFICE,USA,LOS ANGELES,CA,WEST,FUR-FU-10001424,FURNITURE,FURNISHINGS,DAX CLEAR BOX FRAME,11.8728,139.68,-0.08742577138561121,-0.24713007299737116
2022-11-12,2022-11-17,STANDARD CLASS,SF-20965,CORPORATE,USA,COLUMBUS,OH,EAST,TEC-AC-10003614,TECHNOLOGY,ACCESSORIES,"VERBATIM 25 GB 6X BLU-RAY SINGLE LAYER RECORDABLE DISC, 10/PACK",3.0134,29.6704,-0.12625262414137706,-0.27863866831892004
2022-11-12,2022-11-16,STANDARD CLASS,CS-12355,CONSUMER,USA,SEATTLE,WA,WEST,OFF-SU-10000381,OFFICE SUPPLIES,SUPPLIES,ACME FORGED STEEL SCISSORS WITH BLACK ENAMEL HANDLES,8.0997,83.78999999999999,-0.10396160881622503,-0.2631379067911616
2022-11-12,2022-11-15,FIRST CLASS,JE-15610,CORPORATE,USA,LOS ANGELES,CA,WEST,OFF-BI-10003460,OFFICE SUPPLIES,BINDERS,ACCO 3-HOLE PUNCH,4.9056,44.851200000000006,-0.117959943961629,-0.27429063247607205
2022-11-12,2022-11-16,SECOND CLASS,MB-17305,CONSUMER,USA,LONGVIEW,WA,WEST,OFF-AP-10004708,OFFICE SUPPLIES,APPLIANCES,FELLOWES SUPERIOR 10 OUTLET SPLIT SURGE PROTECTOR,22.0748,152.24,-0.042714893469011514,-0.24353267824965227
2022-11-12,2022-11-17,STANDARD CLASS,LB-16735,CONSUMER,USA,TALLAHASSEE,FL,SOUTH,OFF-PA-10003651,OFFICE SUPPLIES,PAPER,XEROX 1968,9.352,106.88,-0.09847332883044208,-0.2565245433576561
2022-11-12,2022-11-15,SECOND CLASS,EB-13705,CORPORATE,USA,NEW YORK CITY,NY,EAST,OFF-BI-10003274,OFFICE SUPPLIES,BINDERS,"AVERY DURABLE SLANT RING BINDERS, NO LABELS",5.373,63.68,-0.11591153538113314,-0.2688977482224217
2022-11-12,2022-11-15,SECOND CLASS,EP-13915,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-PA-10001846,OFFICE SUPPLIES,PAPER,XEROX 1899,5.6644,23.12,-0.11463445737437983,-0.280514812789896
2022-11-12,2022-11-16,STANDARD CLASS,DB-13120,CORPORATE,USA,SANTA CLARA,CA,WEST,OFF-PA-10002479,OFFICE SUPPLIES,PAPER,XEROX 4200 SERIES MULTIUSE PREMIUM COPY PAPER (20LB. AND 84 BRIGHT),4.752,21.12,-0.1186331051896225,-0.2810876463484499
2022-11-13,2022-11-19,STANDARD CLASS,KE-16420,CORPORATE,USA,DALLAS,TX,CENTRAL,OFF-ST-10000943,OFFICE SUPPLIES,STORAGE,ELDON PROFILE FILE 'N STORE PORTABLE FILE TUB LETTER/LEGAL SIZE BLACK,6.1792,197.73440000000002,-0.11237831544618287,-0.2305023187265136
2022-11-13,2022-11-19,STANDARD CLASS,KL-16645,CONSUMER,USA,DUBLIN,CA,WEST,TEC-PH-10003442,TECHNOLOGY,PHONES,SAMSUNG REPLACEMENT EH64AVFWE PREMIUM HEADSET,1.375,88.0,-0.13343301057330775,-0.26193209215040547
2022-11-13,2022-11-17,SECOND CLASS,SE-20110,CONSUMER,USA,OXNARD,CA,WEST,TEC-AC-10000682,TECHNOLOGY,ACCESSORIES,KENSINGTON K72356US MOUSE-IN-A-BOX USB DESKTOP MOUSE,29.0325,414.75,-0.012222355213735527,-0.1683454095216522
2022-11-13,2022-11-16,SECOND CLASS,SP-20620,CORPORATE,USA,BUFFALO,NY,EAST,TEC-PH-10003988,TECHNOLOGY,PHONES,"LF ELITE 3D DAZZLE DESIGNER HARD CASE COVER, LF STYLUS PEN AND WIPER FOR APPLE IPHONE 5C MINI LITE",12.208,174.4,-0.08595673724743788,-0.2371856824208744
2022-11-14,2022-11-18,SECOND CLASS,PW-19030,CORPORATE,USA,WATERTOWN,NY,EAST,OFF-ST-10003996,OFFICE SUPPLIES,STORAGE,"LETTER/LEGAL FILE TOTE WITH CLEAR SNAP-ON LID, BLACK GRANITE",25.0536,578.16,-0.029660123508418776,-0.12154204362000087
2022-11-14,2022-11-18,STANDARD CLASS,XP-21865,CONSUMER,USA,PASADENA,TX,CENTRAL,OFF-AR-10003582,OFFICE SUPPLIES,ART,"BOSTON ELECTRIC PENCIL SHARPENER, MODEL 1818, CHARCOAL BLACK",4.504,72.06400000000001,-0.11971998008898699,-0.2664964299449635
2022-11-14,2022-11-17,FIRST CLASS,AW-10930,HOME OFFICE,USA,MINNEAPOLIS,MN,CENTRAL,OFF-EN-10004459,OFFICE SUPPLIES,ENVELOPES,SECURITY-TINT ENVELOPES,7.4872,30.56,-0.10664592686405071,-0.27838387195207526
2022-11-14,2022-11-19,STANDARD CLASS,LW-16990,CORPORATE,USA,SAN FRANCISCO,CA,WEST,FUR-CH-10002965,FURNITURE,CHAIRS,"GLOBAL LEATHER HIGHBACK EXECUTIVE CHAIR WITH PNEUMATIC HEIGHT ADJUSTMENT, BLACK",28.1372,514.5088,-0.016146061251642963,-0.1397728153211158
2022-11-14,2022-11-17,SECOND CLASS,CK-12595,CONSUMER,USA,GROVE CITY,OH,EAST,TEC-PH-10000011,TECHNOLOGY,PHONES,PUREGEAR ROLL-ON SCREEN PROTECTOR,15.992,719.64,-0.06937312991197295,-0.08101979768789372
2022-11-14,2022-11-19,STANDARD CLASS,JE-15715,CONSUMER,USA,LOS ANGELES,CA,WEST,OFF-AR-10003504,OFFICE SUPPLIES,ART,NEWELL 347,9.9296,273.92,-0.0959419621293415,-0.20868148454722935
2022-11-15,2022-11-20,STANDARD CLASS,DK-12895,CONSUMER,USA,MIRAMAR,FL,SOUTH,FUR-FU-10001488,FURNITURE,FURNISHINGS,"TENEX 46"" X 60"" COMPUTER ANTI-STATIC CHAIRMAT, RECTANGULAR SHAPED",0.0,1085.2352,-0.13945903068067148,0.02369280201522975
2022-11-16,2022-11-19,FIRST CLASS,CC-12220,CONSUMER,USA,SEATTLE,WA,WEST,TEC-PH-10003171,TECHNOLOGY,PHONES,PLANTRONICS ENCORE H101 DUAL EARPIECES HEADSET,10.788,258.912,-0.09217997255831532,-0.21298002757061826
2022-11-16,2022-11-21,STANDARD CLASS,BS-11380,CORPORATE,USA,BOWLING GREEN,OH,EAST,OFF-AR-10004022,OFFICE SUPPLIES,ART,PANASONIC KP-380BK CLASSIC ELECTRIC PENCIL SHARPENER,5.397,207.24480000000005,-0.11580635393925914,-0.22777838058887784
2022-11-16,2022-11-21,STANDARD CLASS,MH-18115,HOME OFFICE,USA,YONKERS,NY,EAST,TEC-MA-10003173,TECHNOLOGY,MACHINES,HEWLETT-PACKARD 300S SCIENTIFIC CALCULATOR,24.1224,209.76,-0.033741163453129386,-0.22705798510564038
2022-11-16,2022-11-20,STANDARD CLASS,JK-15370,CONSUMER,USA,FRESNO,CA,WEST,OFF-ST-10002486,OFFICE SUPPLIES,STORAGE,ELDON SHELF SAVERS CUBES AND BINS,0.9772,342.02,-0.13517639297236905,-0.189176501878467
2022-11-16,2022-11-22,STANDARD CLASS,MB-18085,CONSUMER,USA,ROSEVILLE,CA,WEST,FUR-FU-10001196,FURNITURE,FURNISHINGS,DAX CUBICLE FRAMES - 8X10,5.193,51.92999999999999,-0.11670039619518802,-0.2722631453789262
2022-11-16,2022-11-16,SAME DAY,CM-12190,CONSUMER,USA,UTICA,NY,EAST,TEC-PH-10002583,TECHNOLOGY,PHONES,IOTTIE HLCRIO102 CAR MOUNT,5.997,719.64,-0.11317681789240953,-0.08101979768789372
2022-11-16,2022-11-21,STANDARD CLASS,EK-13795,HOME OFFICE,USA,ESCONDIDO,CA,WEST,OFF-AR-10000255,OFFICE SUPPLIES,ART,NEWELL 328,6.0736,93.44,-0.1128411137904284,-0.2603739848711387
2022-11-16,2022-11-20,STANDARD CLASS,LC-16885,CONSUMER,USA,LOS ANGELES,CA,WEST,FUR-FU-10003268,FURNITURE,FURNISHINGS,ELDON RADIAL CHAIR MAT FOR LOW TO MEDIUM PILE CARPETS,23.988,359.82,-0.0343301795276237,-0.1840782832073367
2022-11-17,2022-11-24,STANDARD CLASS,GG-14650,CORPORATE,USA,SEATTLE,WA,WEST,OFF-BI-10002103,OFFICE SUPPLIES,BINDERS,"CARDINAL SLANT-D RING BINDER, HEAVY GAUGE VINYL",4.5188,22.2464,-0.11965511819983138,-0.28076502648827234
2022-11-17,2022-11-21,STANDARD CLASS,KH-16330,CORPORATE,USA,HILLSBORO,OR,WEST,OFF-PA-10003205,OFFICE SUPPLIES,PAPER,"WIREBOUND MESSAGE FORMS, FOUR 2 3/4 X 5 FORMS PER PAGE, PINK PAPER",6.6177,47.059200000000004,-0.11045656285194361,-0.27365822422742847
2022-11-17,2022-11-21,SECOND CLASS,TB-21625,CONSUMER,USA,HAGERSTOWN,MD,EAST,OFF-BI-10000050,OFFICE SUPPLIES,BINDERS,"ANGLE-D BINDERS WITH LOCKING RINGS, LABEL HOLDERS",20.586,262.79999999999995,-0.04923964891326105,-0.21186643913278935
2022-11-17,2022-11-20,FIRST CLASS,XP-21865,CONSUMER,USA,EVERETT,MA,EAST,OFF-AR-10001958,OFFICE SUPPLIES,ART,STANLEY BOSTITCH CONTEMPORARY ELECTRIC PENCIL SHARPENERS,14.2632,152.82,-0.07694969977496233,-0.2433665565176716
2022-11-17,2022-11-21,STANDARD CLASS,RA-19885,CORPORATE,USA,ATHENS,GA,SOUTH,TEC-AC-10001539,TECHNOLOGY,ACCESSORIES,LOGITECH G430 SURROUND SOUND GAMING HEADSET WITH DOLBY 7.1 TECHNOLOGY,28.7964,79.99,-0.013257077648170855,-0.2642262905524141
